Video_ID,Frame_ID,Norm_Torso_Height,Rel_Ball_X,Rel_Ball_Y,Rel_LeftElbow_X,Rel_LeftElbow_Y,LeftElbow_Vis,Rel_RightElbow_X,Rel_RightElbow_Y,RightElbow_Vis,Rel_LeftWrist_X,Rel_LeftWrist_Y,Rel_LeftWrist_Z,LeftWrist_Vis,Rel_RightWrist_X,Rel_RightWrist_Y,Rel_RightWrist_Z,RightWrist_Vis,Rel_LeftAnkle_X,Rel_LeftAnkle_Y,LeftAnkle_Vis,Rel_RightAnkle_X,Rel_RightAnkle_Y,RightAnkle_Vis,Dist_Ball_L_Wrist,Dist_Ball_R_Wrist,Delta_Ball_Y,Delta_Ball_X,Left_Wrist_Behind,Right_Wrist_Behind,Hands_Behind_Back_Count,Dribble,Crossover,Hand_Touch,Ball_Detected
crossover_11_05_01_fps30.mp4,0,0.2042917609214782,0.1245526539067091,-0.0552589250773918,0.0733400881290435,-0.0979735851287841,0.9188178777694702,-0.0791603624820709,-0.0933245122432708,0.993194818496704,0.1081808507442474,-0.0356380939483642,-0.3446015119552612,0.8587544560432434,-0.0673809945583343,-0.0055978298187255,-0.3011733293533325,0.9952232241630554,0.1284736692905426,0.2620030641555786,0.9880768060684204,-0.1402472853660583,0.2560625672340393,0.9938802719116212,0.0255541181218254,0.1982542554282081,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,1,0.2043414562940597,0.1244820569531391,-0.0551549962381037,0.0728425085544586,-0.0987124443054199,0.9224650859832764,-0.0791544914245605,-0.0928632318973541,0.9934309124946594,0.1078731119632721,-0.0367712378501892,-0.3387923836708069,0.8678826689720154,-0.0674541592597961,-0.00382861495018,-0.2790532112121582,0.9954228401184082,0.1290927231311798,0.2630128562450409,0.9882572889328004,-0.1403363049030304,0.2563632428646087,0.993829071521759,0.0247753834711321,0.1986804180342189,0.0001039288392881,-7.059695356992357e-05,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,2,0.2038953006267547,0.118437482441886,-0.0451440508772687,0.0726756751537323,-0.098455011844635,0.9250749349594116,-0.0793980360031127,-0.0926496088504791,0.9935512542724608,0.1068112552165985,-0.035293161869049,-0.3459416627883911,0.8745694756507874,-0.0654199719429016,-0.0070255994796752,-0.3028689324855804,0.9955453872680664,0.1293867528438568,0.2639570832252502,0.9883655309677124,-0.1405060887336731,0.2566608190536499,0.993745505809784,0.0152384111293231,0.1877673557086134,0.0100109453608349,-0.0060445745112531,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,3,0.2035705745220184,0.1183112580897444,-0.0450465988822099,0.0725588798522949,-0.0982888340950012,0.9270402789115906,-0.0796265304088592,-0.0925126671791076,0.9936714768409728,0.1061742305755615,-0.0344284176826477,-0.3485781252384186,0.8799652457237244,-0.0645209550857544,-0.0082183182239532,-0.3078382015228271,0.9956662654876708,0.1295779347419738,0.2646528780460357,0.9885066151618958,-0.1406207084655761,0.2568510472774505,0.993709146976471,0.0161261653491079,0.1865045319312492,9.745199505878376e-05,-0.0001262243521416,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,4,0.2020845562219619,0.1112342923374499,-0.0328322382961831,0.0733320116996765,-0.0971971154212951,0.9289433360099792,-0.0797238647937774,-0.0925633907318115,0.9938231706619264,0.1057470440864563,-0.0317382216453552,-0.3940122127532959,0.8838749527931213,-0.0602823495864868,-0.0121349394321441,-0.3554588854312897,0.9958298802375792,0.1299612522125244,0.2650632560253143,0.9884784817695618,-0.140340656042099,0.2567780315876007,0.9934970140457152,0.0055952449276436,0.1727609233511192,0.0122143605860268,-0.0070769657522944,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,5,0.2010981440544128,0.1114127452090635,-0.0328384139188905,0.0741179585456848,-0.0961147546768188,0.930189609527588,-0.0797126293182373,-0.0925757586956024,0.9939547181129456,0.1055976152420044,-0.0303958654403686,-0.4000121355056762,0.886292040348053,-0.0587990880012512,-0.0138952434062957,-0.3594656586647033,0.995963454246521,0.1303126811981201,0.2655893862247467,0.9883463382720948,-0.1401083171367645,0.2567873895168304,0.9932489991188048,0.0063072798894387,0.1712626984310513,-6.175622707438322e-06,0.0001784528716135,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,6,0.2006369084119796,0.1115855222031221,-0.0329113873039804,0.07465061545372,-0.0952978730201721,0.9314064383506776,-0.0795966982841491,-0.0926640927791595,0.9941428303718568,0.1053343117237091,-0.0294670760631561,-0.3937591016292572,0.8880847692489624,-0.0580942928791046,-0.0147240161895751,-0.3553740382194519,0.9961147904396056,0.1305281221866607,0.2656314969062805,0.9881944060325624,-0.1400256156921386,0.2576923370361328,0.9931196570396424,0.0071372902688339,0.1706517509854257,-7.29733850898251e-05,0.0001727769940585,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,7,0.1992003917694091,0.1009830547591387,-0.0192430379914074,0.076018750667572,-0.0943114459514617,0.9328113794326782,-0.0792630314826965,-0.0923421382904052,0.9943668246269226,0.1022431850433349,-0.0278154015541076,-0.4529795050621032,0.8882767558097839,-0.0532514452934265,-0.0157936811447143,-0.3981465399265289,0.9962287545204164,0.1308633089065551,0.2659191489219665,0.988231360912323,-0.1392285823822021,0.2578020095825195,0.9930892586708068,0.0086644876007908,0.1542730665706771,0.0136683493125729,-0.0106024674439834,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,8,0.1980914622545242,0.1011636430934324,-0.0190184357689647,0.0769251585006713,-0.0932654738426208,0.9337637424468994,-0.079067438840866,-0.092038482427597,0.9945800304412842,0.1005329489707946,-0.0273343026638031,-0.4524950385093689,0.8872107267379761,-0.0517462790012359,-0.0164896249771118,-0.3889541029930115,0.9963148832321168,0.1310397982597351,0.2665302157402038,0.9885817766189576,-0.1386732459068298,0.2580175399780273,0.9932579398155212,0.0083397492341795,0.1529308312898956,0.0002246022224426,0.0001805883342936,0.0,0.0,0.0,0,0,1,1.0
crossover_11_05_01_fps30.mp4,9,0.196697399020195,0.0897225324380195,-0.0041046455139066,0.0778052508831024,-0.0934077799320221,0.9332658648490906,-0.0777953267097473,-0.0926986038684845,0.9945162534713744,0.09297576546669,-0.0143432915210723,-0.4259003400802612,0.8797440528869629,-0.0463874638080596,-0.0176762640476226,-0.392871230840683,0.9961130619049072,0.1317619383335113,0.265225201845169,0.9882727265357972,-0.1376352310180664,0.256778746843338,0.993097484111786,0.0107430627476005,0.1367849403543109,0.0149137902550581,-0.0114411106554128,0.0,0.0,0.0,0,0,1,1.0
