crossover_06_05_03.mp4,0,0.0199883729219436,0.1500894118238378,0.0842594633499781,-0.0444335341453552,0.100768432021141,0.8672083616256714,0.0631170868873596,0.0295010954141616,0.4716940224170685,-0.1125694513320922,0.2000449746847152,-0.5226395,0.7628503441810608,0.1155999302864074,0.0144029706716537,-0.39711812,0.2784079313278198,0.066730797290802,0.0918709486722946,0.7301533222198486,-0.0379349291324615,0.2225134223699569,0.8002031445503235,0.2870469700753034,0.0779067000073648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
crossover_06_05_03.mp4,1,0.0335402190685272,0.1622237401979941,0.0393674343824386,0.0820313990116119,0.0292495936155319,0.8265565633773804,0.0022071897983551,0.0356336683034896,0.492019385099411,0.094785064458847,0.0771103948354721,-0.3866502,0.7257175445556641,0.0127494633197784,0.0646105259656906,-0.3922563,0.3230650722980499,0.0866504609584808,0.1344917267560959,0.7422602772712708,-0.1067147254943847,0.1431005448102951,0.8162024021148682,0.0772819904583795,0.1515908081677313,-0.0448920289675394,0.0121343283741562,0.0,0.0,0.0,0.0,0.0,1,1.0
crossover_06_05_03.mp4,2,0.0271071046590805,0.157989000832593,0.0511290341615676,-0.0240998864173889,0.0539068728685379,0.747433602809906,0.0334301590919494,0.0402392297983169,0.4625859558582306,-0.0088160037994384,0.0906026512384414,-0.37661698,0.654673159122467,0.088563323020935,0.0552602261304855,-0.39212498,0.3223960399627685,0.0892961621284484,0.1428670436143875,0.6914340853691101,-0.1211413443088531,0.1525521427392959,0.7893578410148621,0.1714120066256262,0.0695484829934642,0.0117615997791289,-0.004234739365401,0.0,0.0,0.0,0.0,0.0,1,1.0
crossover_06_05_03.mp4,3,0.070935234427452,0.156782654038182,0.0455419729153315,0.0525721311569213,-0.0195645242929458,0.7361952066421509,0.0424833893775939,-0.0225807577371597,0.5042684674263,-0.0153761506080627,0.0188011080026626,-0.37549162,0.6293594241142273,0.1368698477745056,0.018829122185707,-0.45960352,0.3724752068519592,0.088305652141571,0.0964565426111221,0.7148793935775757,-0.1281544268131256,0.0989349037408828,0.8087213039398193,0.1742232127860736,0.0333181068999712,-0.005587061246236,-0.001206346794411,0.0,0.0,0.0,0.0,0.0,0,1.0
crossover_06_05_03.mp4,4,0.0700467079877853,0.1527660096133196,0.0709874312082926,0.0931699872016906,-0.0223957300186157,0.76109379529953,-0.0464952886104583,-0.0287239253520965,0.5522128939628601,0.1351844668388366,0.016327679157257,-0.397448,0.6658643484115601,-0.0336655378341674,0.0128340125083923,-0.47989485,0.4348175525665283,0.0892874002456665,0.1046587228775024,0.7417656183242798,-0.1307334005832672,0.1046997904777526,0.8272833228111267,0.0574177598014034,0.195290916302194,0.025445458292961,-0.0040166444248623,0.0,0.0,0.0,0.25,0.0,0,1.0
crossover_06_05_03.mp4,5,0.0732607245445251,0.1541704202139818,0.0669000546137491,0.1044987738132476,-0.021413654088974,0.7839862108230591,-0.0605464577674865,-0.0371851921081543,0.5965021848678589,0.1477459967136383,0.0132235288619995,-0.4144924,0.6986737847328186,-0.0473922491073608,0.0053465366363525,-0.48592812,0.4912303388118744,0.0914662778377533,0.1028726696968078,0.7667772769927979,-0.1298311054706573,0.1066581010818481,0.8443371653556824,0.054059621105683,0.2107518570246503,-0.0040873765945435,0.0014044106006622,0.0,0.0,0.0,0.75,0.0,0,1.0
crossover_06_05_03.mp4,6,0.0611973255872726,0.150823974609375,0.1358494887749354,0.1039989590644836,-0.0144662708044052,0.8046324253082275,-0.0599238872528076,-0.0268581062555313,0.6365512013435364,0.1377793550491333,0.0306193083524703,-0.46896428,0.7285574078559875,-0.0459906756877899,0.0195374339818954,-0.4851609,0.5420569777488708,0.0921412706375122,0.1090350002050399,0.7893871068954468,-0.1277516484260559,0.1198370307683944,0.8594664931297302,0.1060356212374689,0.2286143054617852,0.0689494341611862,-0.0033464456046068,0.0,0.0,0.0,1.0,0.0,0,1.0
crossover_06_05_03.mp4,7,0.0597186684608459,0.148702312067703,0.1117554773886998,0.1061636060476303,-0.0146831423044204,0.8237192034721375,-0.0585977286100387,-0.0216655880212783,0.6726264953613281,0.1342424601316452,0.0287217646837234,-0.37651247,0.7555415034294128,-0.040634348988533,0.0246889740228652,-0.48306906,0.5877858996391296,0.0973872989416122,0.1155583411455154,0.8100114464759827,-0.1244496256113052,0.1220025569200515,0.8733392357826233,0.0842833599448033,0.2083961305501541,-0.0240940113862355,-0.002121662541672,0.0,0.0,0.0,0.75,0.0,0,1.0
crossover_06_05_03.mp4,8,0.0617439746856689,0.1520337838817526,0.1102169036865234,0.1094710677862167,-0.0146113038063049,0.8409404158592224,-0.0571093410253524,-0.0220996141433715,0.705052375793457,0.1402565091848373,0.0275906324386596,-0.39609638,0.7798082828521729,-0.0373481959104537,0.0234897136688232,-0.46467596,0.6289179921150208,0.1014274209737777,0.1138361096382141,0.8282440304756165,-0.1211159974336624,0.1199874877929687,0.8855379819869995,0.0834613976615067,0.2082957987055474,-0.0015385737021763,0.0033314718140495,0.0,0.0,0.0,0.25,0.0,0,1.0
crossover_06_05_03.mp4,9,0.05278941988945,0.1436241931385464,0.070888857046763,0.1108675599098205,-0.0140111744403839,0.8567456007003784,-0.0551641583442688,-0.0082081854343414,0.734416127204895,0.1361216306686401,0.0239279270172119,-0.26083592,0.8018091320991516,-0.0342058539390563,0.033067762851715,-0.45917034,0.6659777760505676,0.1071161031723022,0.11598402261734,0.844980001449585,-0.1166967153549194,0.1248502135276794,0.8968724012374878,0.0475564653107781,0.1818074828210685,-0.0393280466397604,-0.0084095907432061,0.0,0.0,0.0,0.0,0.0,0,1.0
